t;AMPAR;AMPAR_bulk;AMPAR_P831;AMPAR_P845;AMPAR_P845_P831;Anchor;J__01_AMPAR_Transport;J__02_AMPAR_Phospho845;J__03_AMPAR_P845_Dephospho;J__04_AMPAR_P831_Phospho845;J__05_AMPAR_P831_P45_Dephospho;J__06_AMPAR_P845_int;J__07_AMPAR_P845_P831_int;J__08_mAMPAR_P845_Phospho831;J__09_mAMPAR_P845_P831_Dephospho831;J__10_mAMPAR_Phospho845;J__11_mAMPAR_P845_Dephospho845;J__12_mAMPAR_sep;J__13_mAMPAR_P845_P831_Dephospho845;J__14_mAMPAR_Phospho831;J__15_mAMPAR_P831_Dephospho831;J__16_mAMPAR_P831_Phospho845;J__17_mAMPAR_P831_sep;mAMPAR;mAMPAR_P831;mAMPAR_p845;mAMPAR_p845_p831;PKA;PP1
4950.0;3.5989842291383574E-6;1.9998E-4;1.180261145335471E-6;6.171362127279961E-8;2.0352861088365064E-8;733.4131572782363;6.557708616422693E-10;1.0663923995827644E-7;9.953807901143383E-8;3.497159883391633E-8;3.2827193148565256E-8;2.564863903418057E-7;7.743935981066129E-8;3.0196728947149947E-7;2.9702985756227457E-7;6.427490073142499E-7;8.918067065546408E-7;2.328244109941962E-7;2.9702985756227457E-7;6.427490073142499E-7;6.396261920041705E-7;2.1657807439757855E-7;7.845125956008212E-8;5.820610274854905E-4;1.961281489002053E-4;2.73454878524386E-4;9.107770876929381E-5;0.018519;0.24999999999999997
4952.0;3.598985165408896E-6;1.9998E-4;1.1803162182136936E-6;6.171403864141739E-8;2.0353778127198885E-8;733.4131572329685;6.548345911037504E-10;1.0663926770029376E-7;9.953875218635576E-8;3.49732306643E-8;3.282867224326429E-8;2.564630880748196E-7;7.74449002862799E-8;3.01972787563919E-7;2.9704240454434393E-7;6.42777941336819E-7;8.918229440717966E-7;2.328348918905583E-7;2.9704240454434393E-7;6.42777941336819E-7;6.39659585070344E-7;2.1658938138411797E-7;7.845535530738893E-8;5.820872297263957E-4;1.9613838826847233E-4;2.734598574884431E-4;9.108155603996084E-5;0.018519;0.24999999999999997
4954.0;3.5989861003426826E-6;1.9998E-4;1.1803712124622434E-6;6.171445541414108E-8;2.035469385674092E-8;733.4131571877654;6.538996573170535E-10;1.0663929540270264E-7;9.953942440015859E-8;3.497486016485643E-8;3.283014922620265E-8;2.5643981907742677E-7;7.745043285155015E-8;3.0197827780648813E-7;2.970549336125954E-7;6.428068340490862E-7;8.918391584059838E-7;2.328453578229162E-7;2.970549336125954E-7;6.428068340490862E-7;6.39692930459879E-7;2.1660067222721923E-7;7.84594452070339E-8;5.821133945572905E-4;1.9614861301758474E-4;2.73464829343831E-4;9.108539781772993E-5;0.018519;0.24999999999999997
4956.0;3.5989870339416263E-6;1.9998E-4;1.1804261281933821E-6;6.171487159182142E-8;2.035560827886049E-8;733.4131571426267;6.529660583733897E-10;1.0663932306555969E-7;9.954009565421445E-8;3.4976487338911985E-8;3.2831624100395366E-8;2.5641658330212385E-7;7.745595751776562E-8;3.019837602104144E-7;2.970674447926053E-7;6.428356855100324E-7;8.918553495903012E-7;2.3285580881263472E-7;2.970674447926053E-7;6.428356855100324E-7;6.397262282408455E-7;2.1661194694993098E-7;7.846352926736594E-8;5.821395220315868E-4;1.9615882316841485E-4;2.7346979410069897E-4;9.10892341104435E-5;0.018519;0.24999999999999997
4958.0;3.5989879662076327E-6;1.9998E-4;1.1804809655192118E-6;6.171528717530802E-8;2.0356521395424243E-8;733.4131570975524;6.520337923669351E-10;1.0663935068892136E-7;9.95407659498937E-8;3.4978112189788287E-8;3.283309686885316E-8;2.5639338070147956E-7;7.746147429620404E-8;3.0198923478688947E-7;2.9707993810991343E-7;6.428644957785533E-7;8.918715176578016E-7;2.32866244881048E-7;2.9707993810991343E-7;6.428644957785533E-7;6.397594784812162E-7;2.1662320557526899E-7;7.84676074967221E-8;5.821656122026199E-4;1.9616901874180525E-4;2.73474751769182E-4;9.109306492593274E-5;0.018519;0.24999999999999997
4960.0;3.5989888971426052E-6;1.9998E-4;1.1805357245516744E-6;6.171570216544922E-8;2.0357433208296162E-8;733.4131570525426;6.511028573944066E-10;1.06639378272844E-7;9.954143528856462E-8;3.497973472080221E-8;3.283456753458247E-8;2.563702112281308E-7;7.746698319812755E-8;3.0199470154708876E-7;2.970924135900227E-7;6.428932649134615E-7;8.918876626414892E-7;2.3287666604945988E-7;2.970924135900227E-7;6.428932649134615E-7;6.397926812488669E-7;2.1663444812621608E-7;7.847167990342748E-8;5.821916651236496E-4;1.9617919975856867E-4;2.734797023594004E-4;9.109689027201767E-5;0.018519;0.24999999999999997
4962.0;3.598989826748444E-6;1.9998E-4;1.180590405402552E-6;6.171611656309217E-8;2.0358343719337575E-8;733.413157007597;6.501732515554857E-10;1.0663940581738401E-7;9.954210367159357E-8;3.4981354935265915E-8;3.283603610058541E-8;2.5634707483477793E-7;7.747248423478104E-8;3.02000160502172E-7;2.971048712584001E-7;6.429219929734851E-7;8.919037845743221E-7;2.328870723391437E-7;2.971048712584001E-7;6.429219929734851E-7;6.398258366115761E-7;2.166456746257223E-7;7.847574649579529E-8;5.822176808478592E-4;1.9618936623948821E-4;2.7348464588146E-4;9.110071015650715E-5;0.018519;0.24999999999999997
4964.0;3.598990755027047E-6;1.9998E-4;1.1806450081834669E-6;6.171653036908279E-8;2.0359252930407153E-8;733.4131569627154;6.492449729528186E-10;1.0663943332259749E-7;9.954277110034493E-8;3.4982972836486805E-8;3.283750256985985E-8;2.5632397147419256E-7;7.747797741739449E-8;3.020056116632828E-7;2.97117311140476E-7;6.429506800172685E-7;8.919198834892107E-7;2.328974637713425E-7;2.97117311140476E-7;6.429506800172685E-7;6.398589446370258E-7;2.1665688509670486E-7;7.84798072821269E-8;5.822436594283562E-4;1.9619951820531724E-4;2.734895823454525E-4;9.110452458719888E-5;0.018519;0.24999999999999997
4966.0;3.598991681980309E-6;1.9998E-4;1.1806995330058823E-6;6.17169435842658E-8;2.0360160843360904E-8;733.4131569178982;6.483180196907457E-10;1.0663946078854072E-7;9.95434375761812E-8;3.4984588427767566E-8;3.283896694539936E-8;2.563009010992119E-7;7.748346275718122E-8;3.020110550415491E-7;2.9712973326164445E-7;6.429793261033728E-7;8.919359594190188E-7;2.3290784036726892E-7;2.9712973326164445E-7;6.429793261033728E-7;6.398920053928013E-7;2.1666807956204843E-7;7.848386227071181E-8;5.822696009181723E-4;1.9620965567677953E-4;2.734945117614549E-4;9.110833357187944E-5;0.018519;0.24999999999999997
4968.0;3.598992607610122E-6;1.9998E-4;1.1807539799811022E-6;6.171735620948476E-8;2.0361067460052192E-8;733.4131568731448;6.473923898778422E-10;1.0663948821526968E-7;9.954410310046292E-8;3.4986201712406207E-8;3.2840429230193223E-8;2.562778636627417E-7;7.748894026533848E-8;3.020164906480825E-7;2.971421376472635E-7;6.430079312902746E-7;8.919520123965634E-7;2.3291820214810536E-7;2.971421376472635E-7;6.430079312902746E-7;6.399250189463914E-7;2.1667925804460485E-7;7.84879114698277E-8;5.822955053702634E-4;1.9621977867456924E-4;2.7349943413952985E-4;9.11121371183243E-5;0.018519;0.24999999999999997
4970.0;3.5989935319183753E-6;1.9998E-4;1.1808083492202716E-6;6.171776824558195E-8;2.0361972782331735E-8;733.4131568284554;6.464680816243779E-10;1.066395156028404E-7;9.954476767454861E-8;3.498781269369598E-8;3.2841889427226476E-8;2.562548591177539E-7;7.749440995304785E-8;3.020219184939793E-7;2.971545243226547E-7;6.430364956363676E-7;8.919680424546141E-7;2.3292854913500394E-7;2.971545243226547E-7;6.430364956363676E-7;6.399579853651888E-7;2.1669042056719328E-7;7.849195488774042E-8;5.823213728375098E-4;1.9622988721935101E-4;2.735043494897257E-4;9.111593523429779E-5;0.018519;0.24999999999999997
4972.0;3.5989944549069565E-6;1.9998E-4;1.1808626408343768E-6;6.171817969339849E-8;2.0362876812047613E-8;733.4131567838295;6.455450930431631E-10;1.0663954295130876E-7;9.954543129979492E-8;3.4989421374925444E-8;3.284334753947988E-8;2.5623188741728774E-7;7.749987183147481E-8;3.0202733859031954E-7;2.9716689331310346E-7;6.430650191999619E-7;8.919840496258941E-7;2.329388813490866E-7;2.9716689331310346E-7;6.430650191999619E-7;6.399909047164896E-7;2.1670156715260052E-7;7.8495992532704E-8;5.823472033727164E-4;1.9623998133175998E-4;2.735092578220765E-4;9.11197279275532E-5;0.018519;0.24999999999999997
4974.0;3.5989953765777492E-6;1.9998E-4;1.1809168549342457E-6;6.171859055377429E-8;2.0363779551045256E-8;733.4131567392677;6.446234222503967E-10;1.066395702607306E-7;9.954609397755653E-8;3.499102775937849E-8;3.284480356992996E-8;2.5620894851445016E-7;7.750532591176918E-8;3.0203275094816755E-7;2.971792446438594E-7;6.430935020392848E-7;8.920000339430797E-7;2.329491988114451E-7;2.971792446438594E-7;6.430935020392848E-7;6.400237770674939E-7;2.167126978235807E-7;7.850002441296073E-8;5.823729970286127E-4;1.962500610324018E-4;2.735141591466019E-4;9.112351520583274E-5;0.018519;0.24999999999999997
4976.0;3.598996296932635E-6;1.9998E-4;1.1809709916305482E-6;6.171900082754808E-8;2.036468100116747E-8;733.4131566947692;6.437030673648184E-10;1.0663959753116164E-7;9.954675570918623E-8;3.499263185033429E-8;3.284625752154896E-8;2.561860423624142E-7;7.751077220506393E-8;3.0203815557857205E-7;2.9719157834013586E-7;6.431219442124797E-7;8.92015995438801E-7;2.3295950154314114E-7;2.9719157834013586E-7;6.431219442124797E-7;6.40056602485306E-7;2.1672381260285538E-7;7.850405053674107E-8;5.823987538578528E-4;1.9626012634185266E-4;2.735190534733072E-4;9.112729707686754E-5;0.018519;0.24999999999999997
4978.0;3.5989972159734928E-6;1.9998E-4;1.1810250510337957E-6;6.171941051555735E-8;2.0365581164254426E-8;733.4131566503345;6.427840265068623E-10;1.0663962476265762E-7;9.954741649603485E-8;3.499423365106736E-8;3.28477093973049E-8;2.5616316891442034E-7;7.751621072247753E-8;3.0204355249256574E-7;2.9720389442711004E-7;6.431503457776078E-7;8.920319341456406E-7;2.329697895652063E-7;2.9720389442711004E-7;6.431503457776078E-7;6.400893810369343E-7;2.1673491151311388E-7;7.850807091226381E-8;5.824244739130157E-4;1.9627017728065952E-4;2.735239408121836E-4;9.113107354837772E-5;0.018519;0.24999999999999997
4980.0;3.598998133702199E-6;1.9998E-4;1.1810790332543423E-6;6.171981961863845E-8;2.036648004214367E-8;733.4131566059632;6.418662978007737E-10;1.0663965195527407E-7;9.954807633945128E-8;3.4995833164847515E-8;3.2849159200161575E-8;2.561403281237762E-7;7.752164147511173E-8;3.020489417011656E-7;2.972161929299235E-7;6.431787067926469E-7;8.920478500961359E-7;2.3298006289864216E-7;2.972161929299235E-7;6.431787067926469E-7;6.401221127892915E-7;2.1674599457701296E-7;7.851208554773595E-8;5.824501572466054E-4;1.9628021386933984E-4;2.735288211732078E-4;9.113484462807237E-5;0.018519;0.24999999999999997
4982.0;3.598999050120626E-6;1.9998E-4;1.1811329384023841E-6;6.172022813762648E-8;2.0367377636670122E-8;733.4131565616551;6.409498793737629E-10;1.0663967910906651E-7;9.954873524078251E-8;3.4997430394939915E-8;3.2850606933078525E-8;2.5611751994385526E-7;7.752706447405228E-8;3.02054323215373E-7;2.972284738736818E-7;6.43207027315492E-7;8.920637433227762E-7;2.329903215644203E-7;2.972284738736818E-7;6.43207027315492E-7;6.401547978091952E-7;2.1675706181717712E-7;7.851609445135275E-8;5.824758039110507E-4;1.9629023612838188E-4;2.735336945663424E-4;9.113861032364956E-5;0.018519;0.24999999999999997
4984.0;3.5989999652306453E-6;1.9998E-4;1.1811867665879604E-6;6.172063607335536E-8;2.0368273949666075E-8;733.4131565174104;6.400347693543105E-10;1.0663970622409039E-7;9.954939320137358E-8;3.499902534460508E-8;3.2852052599011065E-8;2.560947443280969E-7;7.753247973036938E-8;3.020596970461734E-7;2.9724073728345445E-7;6.432353074039556E-7;8.920796138580059E-7;2.3300056558348232E-7;2.9724073728345445E-7;6.432353074039556E-7;6.401874361633667E-7;2.1676811325619852E-7;7.852009763129785E-8;5.825014139587058E-4;1.9630024407824462E-4;2.735385610015357E-4;9.11423706427964E-5;0.018519;0.24999999999999997
4986.0;3.599000879034125E-6;1.9998E-4;1.181240517920953E-6;6.172104342665788E-8;2.0369168982961224E-8;733.4131564732288;6.39120965874709E-10;1.0663973330040103E-7;9.95500502225676E-8;3.5000618017098837E-8;3.285349620091031E-8;2.5607200123001005E-7;7.753788725511754E-8;3.0206506320453695E-7;2.972529831842755E-7;6.432635471157675E-7;8.92095461734222E-7;2.3301079497674E-7;2.972529831842755E-7;6.432635471157675E-7;6.402200279184327E-7;2.1677914891663705E-7;7.852409509574315E-8;5.8252698744185E-4;1.9631023773935785E-4;2.735434204887218E-4;9.1146125593189E-5;0.018519;0.24999999999999997
4988.0;3.5990017915329303E-6;1.9998E-4;1.1812941925110869E-6;6.172145019836557E-8;2.0370062738382638E-8;733.4131564291102;6.382084670693682E-10;1.0663976033805373E-7;9.955070630570586E-8;3.5002208415672364E-8;3.285493774172314E-8;2.5604929060316627E-7;7.754328705933551E-8;3.0207042170141776E-7;2.972652116011431E-7;6.432917465085756E-7;8.92111286983776E-7;2.330210097650752E-7;2.972652116011431E-7;6.432917465085756E-7;6.402525731409249E-7;2.1679016882102048E-7;7.852808685284887E-8;5.825525244126879E-4;1.9632021713212217E-4;2.735482730378208E-4;9.114987518249252E-5;0.018519;0.24999999999999997
4990.0;3.599002702728924E-6;1.9998E-4;1.1813477904679304E-6;6.172185638930879E-8;2.0370955217754773E-8;733.4131563850548;6.372972710756627E-10;1.0663978733710368E-7;9.955136145212758E-8;3.5003796543572245E-8;3.285637722439225E-8;2.560266124012058E-7;7.754867915404552E-8;3.020757725477545E-7;2.9727742255901955E-7;6.433199056399449E-7;8.92127089638973E-7;2.3303120996934E-7;2.9727742255901955E-7;6.433199056399449E-7;6.402850718972796E-7;2.1680117299184435E-7;7.853207291076363E-8;5.8257802492335E-4;1.9633018227690905E-4;2.735531186587384E-4;9.115361941836117E-5;0.018519;0.24999999999999997
4992.0;3.599003612623966E-6;1.9998E-4;1.1814013119008954E-6;6.172226200031674E-8;2.0371846422899495E-8;733.4131563410621;6.363873760335081E-10;1.0663981429760601E-7;9.955201566317021E-8;3.500538240404037E-8;3.2857814651856104E-8;2.5600396657783354E-7;7.755406355025528E-8;3.020811157544701E-7;2.9728961608283185E-7;6.433480245673582E-7;8.921428697320719E-7;2.3304139561035675E-7;2.9728961608283185E-7;6.433480245673582E-7;6.403175242538382E-7;2.16812161451572E-7;7.853605327762436E-8;5.826034890258918E-4;1.9634013319406088E-4;2.7355795736136625E-4;9.115735830843823E-5;0.018519;0.24999999999999997
4994.0;3.5990045212199143E-6;1.9998E-4;1.1814547569192379E-6;6.172266703221737E-8;2.037273635563607E-8;733.4131562971324;6.354787800853612E-10;1.0663984121961572E-7;9.955266894016917E-8;3.5006966000314044E-8;3.285925002704902E-8;2.559813530868219E-7;7.755944025895623E-8;3.0208645133247194E-7;2.9730179219747116E-7;6.433761033482166E-7;8.921586272952853E-7;2.3305156670891793E-7;2.9730179219747116E-7;6.433761033482166E-7;6.403499302768476E-7;2.1682313422263482E-7;7.85400279615564E-8;5.826289167722948E-4;1.96350069903891E-4;2.7356278915558185E-4;9.116109186035608E-5;0.018519;0.24999999999999997
4996.0;3.599005428518623E-6;1.9998E-4;1.1815081256320574E-6;6.172307148583754E-8;2.0373625017781144E-8;733.4131562532652;6.345714813766434E-10;1.0663986810318776E-7;9.955332128445806E-8;3.5008547335625943E-8;3.286068335290107E-8;2.55958771882008E-7;7.756480929112368E-8;3.02091779292652E-7;2.973139509277932E-7;6.434041420398392E-7;8.921743623607802E-7;2.3306172328578643E-7;2.973139509277932E-7;6.434041420398392E-7;6.403822900324604E-7;2.1683409132743216E-7;7.854399697067352E-8;5.82654308214466E-4;1.9635999242668378E-4;2.7356761405124866E-4;9.116482008173619E-5;0.018519;0.24999999999999997
4998.0;3.5990063345219443E-6;1.9998E-4;1.1815614181482982E-6;6.172347536200288E-8;2.0374512411148795E-8;733.4131562094608;6.336654780553171E-10;1.0663989494837703E-7;9.955397269736856E-8;3.5010126413204107E-8;3.286211463233817E-8;2.559362229172967E-7;7.757017065771802E-8;3.020970996458864E-7;2.973260922986181E-7;6.434321406994628E-7;8.921900749606773E-7;2.3307186536169556E-7;2.973260922986181E-7;6.434321406994628E-7;6.404146035867342E-7;2.168450327883314E-7;7.854796031307787E-8;5.826796634042389E-4;1.9636990078269464E-4;2.73572432058216E-4;9.116854298018916E-5;0.018519;0.24999999999999997
5000.0;3.5990072392317278E-6;1.9998E-4;1.1816146345767485E-6;6.172387866153785E-8;2.0375398537550494E-8;733.4131561657189;6.327607682718858E-10;1.0663992175523836E-7;9.955462318023044E-8;3.5011703236271977E-8;3.286354386828207E-8;2.559137061466569E-7;7.757552436968335E-8;3.021024124030359E-7;2.9733821633473067E-7;6.434600993842434E-7;8.922057651270523E-7;2.330819929573489E-7;2.9733821633473067E-7;6.434600993842434E-7;6.404468710056326E-7;2.168559586276679E-7;7.855191799686002E-8;5.827049823933722E-4;1.9637979499215002E-4;2.7357724318631917E-4;9.117226056331473E-5;0.018519;0.24999999999999997
5002.0;3.5990081426498207E-6;1.9998E-4;1.1816677750260413E-6;6.17242813852657E-8;2.0376283398795133E-8;733.4131561220395;6.318573501789708E-10;1.0663994852382643E-7;9.955527273437153E-8;3.501327780804839E-8;3.286497106365033E-8;2.55891221524123E-7;7.758087043794861E-8;3.0210771757494593E-7;2.9735032306088045E-7;6.434880181512545E-7;8.922214328919339E-7;2.3309210609342058E-7;2.9735032306088045E-7;6.434880181512545E-7;6.40479092355025E-7;2.1686686886774516E-7;7.855587003009901E-8;5.827302652335514E-4;1.963896750752475E-4;2.735820474453794E-4;9.117597283870175E-5;0.018519;0.24999999999999997
5004.0;3.5990090447780666E-6;1.9998E-4;1.181720839604655E-6;6.172468353400857E-8;2.0377166996689022E-8;733.4131560784223;6.309552219330047E-10;1.0663997525419591E-7;9.955592136111787E-8;3.501485013174762E-8;3.2866396221356336E-8;2.558687690037969E-7;7.758620887342687E-8;3.0211301517244604E-7;2.973624125017812E-7;6.435158970574884E-7;8.922370782873057E-7;2.331022047905551E-7;2.973624125017812E-7;6.435158970574884E-7;6.405112677006866E-7;2.1687776353083492E-7;7.855981642086235E-8;5.827555119763877E-4;1.9639954105215587E-4;2.735868448452039E-4;9.117967981392828E-5;0.018519;0.24999999999999997
5006.0;3.599009945618307E-6;1.9998E-4;1.1817738284209127E-6;6.172508510858736E-8;2.0378049333035886E-8;733.4131560348676;6.300543816925381E-10;1.0664000194640133E-7;9.955656906179347E-8;3.501642021057928E-8;3.286781934430934E-8;2.5584634853984516E-7;7.759153968701563E-8;3.0211830520635057E-7;2.973744846821118E-7;6.43543736159856E-7;8.92252701345106E-7;2.3311228906936757E-7;2.973744846821118E-7;6.43543736159856E-7;6.405433971082988E-7;2.16888642639177E-7;7.856375717720601E-8;5.827807226734189E-4;1.9640939294301502E-4;2.735916353955859E-4;9.118338149656157E-5;0.018519;0.24999999999999997
5008.0;3.599010845172382E-6;1.9998E-4;1.1818267415829825E-6;6.172548610982184E-8;2.037893040963688E-8;733.4131559913749;6.291548276178152E-10;1.0664002860049722E-7;9.955721583772056E-8;3.501798804774848E-8;3.286924043541443E-8;2.558239600864984E-7;7.759686288959694E-8;3.021235876874584E-7;2.973865396265158E-7;6.435715355151871E-7;8.922683020972264E-7;2.3312235895044367E-7;2.973865396265158E-7;6.435715355151871E-7;6.40575480643449E-7;2.1689950621497963E-7;7.856769230717449E-8;5.828058973761091E-4;1.964192307679362E-4;2.735964191063046E-4;9.118707789415798E-5;0.018519;0.24999999999999997
5010.0;3.5990117434421263E-6;1.9998E-4;1.1818795791988789E-6;6.172588653853058E-8;2.0379810228290593E-8;733.4131559479443;6.282565578733158E-10;1.0664005521653799E-7;9.955786169021939E-8;3.5019553646455716E-8;3.2870659497572555E-8;2.5580160359805454E-7;7.76021784920376E-8;3.02128862626553E-7;2.973985773596016E-7;6.435992951802305E-7;8.922838805755142E-7;2.331324144543396E-7;2.973985773596016E-7;6.435992951802305E-7;6.406075183716318E-7;2.1691035428041909E-7;7.857162181880077E-8;5.82831036135849E-4;1.964290545470019E-4;2.7360119598712524E-4;9.11907690142632E-5;0.018519;0.24999999999999997
5012.0;3.599012640429375E-6;1.9998E-4;1.1819323413764616E-6;6.172628639553103E-8;2.0380688790793032E-8;733.4131559045759;6.273595706247899E-10;1.0664008179457793E-7;9.955850662060843E-8;3.502111700989689E-8;3.287207653368049E-8;2.5577927902887584E-7;7.760748650518808E-8;3.021341300344023E-7;2.974105979059424E-7;6.436270152116532E-7;8.922994368117702E-7;2.3314245560158233E-7;2.974105979059424E-7;6.436270152116532E-7;6.406395103582472E-7;2.1692118685764024E-7;7.857554572010638E-8;5.828561390039558E-4;1.9643886430026594E-4;2.7360596604779916E-4;9.119445486441207E-5;0.018519;0.24999999999999997
5014.0;3.5990135361359583E-6;1.9998E-4;1.1819850282234365E-6;6.172668568163943E-8;2.0381566098937654E-8;733.4131558612693;6.264638640413759E-10;1.0664010833467132E-7;9.955915063020423E-8;3.502267814126339E-8;3.287349154663092E-8;2.5575698633339024E-7;7.76127869398844E-8;3.021393899217591E-7;2.9742260129007626E-7;6.436546956660425E-7;8.923149708377507E-7;2.3315248241266942E-7;2.9742260129007626E-7;6.436546956660425E-7;6.406714566686022E-7;2.1693200396875617E-7;7.85794640191014E-8;5.828812060316735E-4;1.964486600477535E-4;2.736107292980638E-4;9.119813545212868E-5;0.018519;0.24999999999999997
5016.0;3.599014430563705E-6;1.9998E-4;1.1820376398473554E-6;6.172708439767085E-8;2.0382442154515342E-8;733.4131558180245;6.255694362947531E-10;1.0664013483687238E-7;9.955979372032137E-8;3.5024237043742015E-8;3.287490453931235E-8;2.5573472546608964E-7;7.761807980694589E-8;3.021446422993607E-7;2.9743458753650633E-7;6.436823365999038E-7;8.923304826851665E-7;2.3316249490806921E-7;2.9743458753650633E-7;6.436823365999038E-7;6.407033573679112E-7;2.1694280563584852E-7;7.858337672378446E-8;5.82906237270173E-4;1.9645844180946116E-4;2.736154857476427E-4;9.120181078492642E-5;0.018519;0.24999999999999997
